,Label
30334,0
26158,0
17897,0
25490,0
17492,0
15599,0
22130,0
24444,0
4277,1
28438,0
9874,1
7077,1
11594,0
21938,0
22684,0
22935,0
19296,0
731,1
9908,1
25323,0
4854,1
10734,1
16381,0
17101,0
18548,0
17128,0
1256,1
26585,0
19813,0
230,1
12257,0
11478,0
14373,0
29773,0
22984,0
29962,0
1405,1
30317,0
26415,0
26721,0
16704,0
6010,1
14622,0
12168,0
28489,0
25826,0
26696,0
28067,0
13427,0
28722,0
9643,1
3223,1
29269,0
8338,1
24168,0
27453,0
18370,0
10899,1
18897,0
2616,1
26309,0
4434,1
17106,0
20497,0
25405,0
29568,0
5294,1
13967,0
5012,1
14295,0
29242,0
9050,1
8575,1
8216,1
17113,0
5133,1
3886,1
331,1
5211,1
7409,1
14963,0
3399,1
28369,0
4629,1
2190,1
29378,0
16656,0
10418,1
10128,1
13321,0
13245,0
3560,1
24032,0
4080,1
10854,1
3406,1
3758,1
29706,0
13033,0
24836,0
28973,0
11735,0
21848,0
1594,1
27190,0
20951,0
3258,1
28774,0
4759,1
26649,0
24274,0
13771,0
17582,0
11899,0
12321,0
11083,1
645,1
658,1
24709,0
9125,1
16194,0
417,1
30002,0
22061,0
12637,0
7063,1
1366,1
3357,1
11047,1
11660,0
22789,0
11115,1
12833,0
21630,0
6912,1
18630,0
27561,0
7668,1
17689,0
28556,0
25856,0
19169,0
13497,0
6003,1
17746,0
16287,0
27273,0
26009,0
28816,0
2402,1
25799,0
12962,0
18765,0
20049,0
8018,1
14005,0
6722,1
24710,0
15765,0
18476,0
28005,0
20366,0
22851,0
11771,0
15990,0
25775,0
13209,0
29209,0
8883,1
20901,0
24246,0
13547,0
26944,0
19886,0
9200,1
8375,1
18740,0
12448,0
4712,1
16395,0
3166,1
25,1
6428,1
21341,0
5481,1
5608,1
14912,0
18356,0
25705,0
17983,0
20582,0
6600,1
17218,0
23471,0
16905,0
11971,0
20777,0
21409,0
29281,0
134,1
27253,0
5877,1
15481,0
9389,1
29052,0
27427,0
13299,0
11017,1
21797,0
8304,1
3308,1
25740,0
14895,0
22620,0
29897,0
16387,0
16845,0
20114,0
1574,1
16383,0
4159,1
8884,1
2075,1
18490,0
16572,0
10749,1
9621,1
8776,1
8148,1
18175,0
16474,0
12303,0
8340,1
12093,0
26327,0
11354,0
12277,0
4922,1
11817,0
9492,1
7747,1
26035,0
4109,1
17544,0
9658,1
20293,0
23229,0
28169,0
30554,0
9742,1
6340,1
5871,1
9737,1
26699,0
20063,0
27763,0
10118,1
7893,1
8842,1
1054,1
16203,0
22166,0
5367,1
29754,0
2727,1
3090,1
6278,1
19106,0
10583,1
4484,1
4063,1
19406,0
20693,0
16015,0
12421,0
26606,0
23515,0
16951,0
10278,1
23243,0
4173,1
22971,0
24392,0
29261,0
11535,0
19844,0
6490,1
25444,0
6995,1
4938,1
3483,1
6547,1
22393,0
7573,1
27642,0
24265,0
10367,1
14709,0
1727,1
15125,0
17814,0
4090,1
30607,0
27983,0
26021,0
28780,0
12059,0
25883,0
28217,0
5766,1
13718,0
24414,0
6332,1
1073,1
5096,1
25107,0
20667,0
5232,1
18081,0
3564,1
6797,1
4368,1
23283,0
7848,1
20421,0
29630,0
23894,0
17668,0
8967,1
13000,0
28623,0
11313,1
5964,1
7243,1
9095,1
9848,1
13955,0
75,1
29390,0
1506,1
26768,0
9367,1
13320,0
4181,1
1624,1
28634,0
14693,0
27337,0
16334,0
2218,1
30049,0
531,1
3878,1
14910,0
11213,1
12045,0
14394,0
28736,0
13554,0
9764,1
2333,1
4362,1
19327,0
606,1
7641,1
11259,1
178,1
12388,0
23583,0
8232,1
14386,0
3379,1
14380,0
11332,0
12288,0
964,1
15527,0
12122,0
13470,0
24700,0
24316,0
11926,0
2529,1
2855,1
6060,1
9127,1
1715,1
8001,1
23151,0
6317,1
21014,0
26477,0
16891,0
21034,0
28910,0
17298,0
22924,0
30668,0
5131,1
25933,0
11437,0
30097,0
24174,0
15859,0
9920,1
20729,0
9911,1
2710,1
903,1
22763,0
11191,1
8695,1
6819,1
23892,0
24923,0
5821,1
9186,1
26244,0
2371,1
26994,0
12232,0
19017,0
14439,0
136,1
5106,1
9836,1
22648,0
454,1
12792,0
19156,1
17471,0
7948,1
9253,1
2067,1
16417,0
939,1
12828,0
8714,1
28306,0
2026,1
18495,0
11435,0
14736,0
18183,0
29302,0
21978,0
4383,1
17004,0
2323,1
26684,0
6541,1
16339,0
232,1
12446,0
4707,1
20348,0
23625,0
5094,1
3694,1
24282,0
771,1
5888,1
18929,0
19130,1
8609,1
18638,0
25538,0
20064,0
15937,0
28937,0
8121,1
3241,1
25502,0
16176,0
11595,0
3226,1
4541,1
22155,0
28250,0
12449,0
4305,1
22330,0
361,1
24142,0
22748,0
10517,1
9242,1
7441,1
1566,1
6562,1
26279,0
17035,0
30261,0
6388,1
8372,1
25847,0
18241,0
12439,0
20957,0
7815,1
10882,1
4855,1
8672,1
29669,0
6967,1
21185,0
27752,0
7392,1
24388,0
15463,0
18216,0
19651,0
2527,1
25296,0
9956,1
13003,0
15393,0
19285,0
12246,0
20119,0
1543,1
11861,0
3843,1
26499,0
15685,0
9950,1
20691,0
17775,0
18525,0
25035,0
19774,0
24821,0
15472,0
26170,0
3321,1
17144,0
22882,0
17834,0
29067,0
26377,0
16008,0
4659,1
11381,0
19922,0
9781,1
2638,1
26938,0
22619,0
28554,0
1472,1
15782,0
2973,1
29428,0
27173,0
27750,0
16037,0
14565,0
14450,0
9895,1
27865,0
8235,1
13188,0
10865,1
18600,0
7359,1
12385,0
25678,0
15991,0
15778,0
8618,1
3146,1
23464,0
14853,0
10939,1
17994,0
9536,1
20671,0
27679,0
8166,1
10756,1
22729,0
11258,1
21878,0
15129,0
3242,1
27567,0
21431,0
25768,0
10096,1
2772,1
3172,1
19034,0
6617,1
25899,0
26794,0
9075,1
23309,0
26104,0
25064,0
21339,0
16262,0
8124,1
63,1
3815,1
14833,0
279,1
2509,1
10799,1
9961,1
27105,0
6272,1
1675,1
29301,0
12927,0
985,1
2588,1
10399,1
24415,0
26087,0
1204,1
11056,1
24116,0
18680,0
10080,1
12350,0
26593,0
13248,0
28196,0
14764,0
4051,1
5846,1
22716,0
26968,0
11740,0
10407,1
23689,0
7711,1
29520,0
17824,0
25257,0
25348,0
29224,0
25642,0
20054,0
29890,0
23059,0
21739,0
12579,0
27133,0
19153,1
6630,1
16444,0
13862,0
27436,0
11866,0
28424,0
24615,0
22416,0
20425,0
17132,0
12701,0
22384,0
13878,0
18571,0
24983,0
26744,0
4064,1
27409,0
27077,0
17959,0
17326,0
28096,0
24567,0
10376,1
21413,0
19386,0
15314,0
15173,0
16938,0
25470,0
25713,0
4704,1
6016,1
7828,1
14443,0
30175,0
12708,0
29610,0
13736,0
15984,0
20412,0
17162,0
2815,1
3535,1
17825,0
6916,1
15550,0
9101,1
15771,0
27579,0
22801,0
11731,0
17008,0
4057,1
14430,0
1123,1
1793,1
29838,0
23498,0
5597,1
29640,0
28545,0
11361,0
25997,0
1519,1
29029,0
11291,1
5750,1
11242,1
10981,1
10826,1
28154,0
15384,0
25857,0
12913,0
13990,0
28880,0
1706,1
22548,0
14873,0
5812,1
29019,0
11659,0
6252,1
26640,0
25716,0
9901,1
9383,1
9831,1
10921,1
5853,1
16616,0
27366,0
5277,1
20803,0
7772,1
12118,0
28668,0
26315,0
22792,0
1525,1
1572,1
19612,0
28479,0
21569,0
5860,1
6005,1
1254,1
21957,0
1367,1
8389,1
19249,0
5739,1
14076,0
17755,0
27278,0
1741,1
20021,0
4628,1
27879,0
27630,0
26822,0
12619,0
25441,0
966,1
507,1
20090,0
28456,0
8882,1
861,1
20234,0
15722,0
19706,0
1478,1
14080,0
11972,0
22252,0
23050,0
3130,1
11653,0
28257,0
7442,1
15109,0
5980,1
21242,0
21259,0
21792,0
12908,0
9615,1
19221,0
29387,0
7332,1
7960,1
9048,1
15045,0
2528,1
15520,0
21779,0
27076,0
28272,0
24867,0
26906,0
25327,0
10694,1
8365,1
15681,0
3667,1
19891,0
27189,0
17990,0
27585,0
8536,1
6412,1
2456,1
3448,1
26812,0
747,1
8092,1
26549,0
5261,1
12975,0
29051,0
7275,1
1744,1
29226,0
11662,0
13148,0
27522,0
27707,0
25814,0
25507,0
9534,1
12998,0
16566,0
30381,0
10917,1
9635,1
28376,0
13418,0
8563,1
8670,1
22823,0
26517,0
3235,1
27237,0
15892,0
20641,0
18116,0
29554,0
5908,1
10961,1
11719,0
105,1
14282,0
26668,0
5924,1
19684,0
30290,0
28805,0
14325,0
18289,0
7450,1
26752,0
3861,1
23838,0
29981,0
25821,0
4020,1
27841,0
17506,0
8257,1
22202,0
25463,0
28929,0
4047,1
5354,1
5002,1
7958,1
28443,0
13953,0
6514,1
3675,1
22574,0
8227,1
14728,0
16217,0
18764,0
25728,0
14388,0
2168,1
18293,0
5069,1
30497,0
2041,1
5163,1
28546,0
30709,0
6165,1
27232,0
21968,0
24684,0
10857,1
4808,1
24839,0
10995,1
19284,0
26243,0
9850,1
29856,0
28991,0
20435,0
8492,1
27786,0
11945,0
14397,0
4340,1
12755,0
6994,1
30424,0
30643,0
5695,1
22892,0
3867,1
4894,1
10178,1
30232,0
26008,0
5680,1
3797,1
23708,0
1762,1
30599,0
9897,1
26671,0
1616,1
16150,0
17315,0
4728,1
11059,1
19374,0
2308,1
8009,1
21051,0
23629,0
16486,0
27998,0
15144,0
10032,1
23696,0
5879,1
21455,0
19754,0
2681,1
9832,1
20840,0
1875,1
22428,0
19177,0
6952,1
5376,1
13685,0
21060,0
29560,0
21997,0
25576,0
13186,0
2113,1
29546,0
13136,0
116,1
7928,1
6233,1
8516,1
8442,1
8811,1
15753,0
11137,1
23168,0
1513,1
6715,1
23192,0
23199,0
6573,1
9180,1
17437,0
26918,0
27678,0
2757,1
2567,1
5336,1
14900,0
13725,0
26890,0
11472,0
1004,1
23447,0
28276,0
5432,1
26786,0
1018,1
14763,0
12686,0
7926,1
28047,0
30023,0
13881,0
13678,0
25708,0
14951,0
21165,0
25961,0
21542,0
4834,1
6504,1
27586,0
6460,1
20530,0
19708,0
29732,0
1447,1
15840,0
15405,0
6050,1
17304,0
10097,1
23911,0
12851,0
20253,0
17104,0
8169,1
15933,0
27676,0
12817,0
21796,0
26007,0
17532,0
16090,0
26432,0
4591,1
2048,1
12076,0
26191,0
6974,1
7524,1
4515,1
6051,1
16515,0
10813,1
29636,0
8729,1
15428,0
11211,1
6007,1
2558,1
12870,0
27578,0
11119,1
4142,1
29085,0
1957,1
6396,1
22724,0
27513,0
18374,0
5370,1
6923,1
22573,0
18264,0
24525,0
28718,0
6843,1
16185,0
27326,0
29254,0
28825,0
16596,0
14340,0
12281,0
15028,0
18996,0
24457,0
6160,1
24638,0
1436,1
6491,1
29028,0
11624,0
4418,1
6652,1
7931,1
25882,0
27531,0
11300,1
20764,0
30716,0
192,1
7064,1
9489,1
28533,0
12788,0
12740,0
13349,0
6323,1
12691,0
12673,0
7326,1
1653,1
11989,0
15288,0
2443,1
17601,0
20053,0
25852,0
29983,0
21670,0
13894,0
14007,0
15767,0
14904,0
13506,0
12754,0
14157,0
23529,0
3149,1
7797,1
18192,0
11299,1
3659,1
1726,1
13433,0
2078,1
28694,0
9512,1
94,1
28307,0
16710,0
23156,0
4321,1
10354,1
30262,0
4366,1
1986,1
14165,0
28552,0
17894,0
7953,1
30635,0
29105,0
30743,0
13455,0
26726,0
1862,1
14332,0
738,1
14168,0
3894,1
7477,1
24071,0
13766,0
16793,0
23690,0
17441,0
8893,1
26981,0
24625,0
5280,1
19518,0
18382,0
21026,0
8333,1
22520,0
30157,0
9913,1
19211,0
7230,1
23532,0
7475,1
9306,1
27816,0
29970,0
18537,0
11554,0
13623,0
23489,0
25128,0
5831,1
28730,0
7650,1
1507,1
23090,0
22665,0
7878,1
3756,1
9899,1
9226,1
5454,1
14287,0
7631,1
28006,0
5185,1
25679,0
15874,0
15256,0
22638,0
1528,1
26110,0
9426,1
27543,0
13626,0
12226,0
2295,1
26351,0
14093,0
18754,0
3792,1
19360,0
6603,1
8402,1
30124,0
6939,1
312,1
11188,1
22510,0
14228,0
16629,0
24158,0
24956,0
28972,0
7045,1
13680,0
23538,0
24160,0
2100,1
25976,0
27839,0
14621,0
26114,0
18167,0
4954,1
21513,0
26132,0
16705,0
17734,0
16006,0
23014,0
20866,0
1,1
22456,0
17335,0
21456,0
25963,0
17288,0
21960,0
8513,1
20420,0
5923,1
29487,0
26958,0
10706,1
30346,0
18315,0
14864,0
24474,0
11586,0
2145,1
24030,0
4999,1
26293,0
20263,0
12737,0
7735,1
9564,1
464,1
18729,0
10263,1
23944,0
29357,0
12892,0
23530,0
7264,1
10363,1
1734,1
17821,0
9596,1
15324,0
11482,0
21755,0
20173,0
4209,1
6826,1
27014,0
4646,1
29923,0
16747,0
7040,1
9985,1
2699,1
3880,1
24086,0
10259,1
29994,0
22125,0
4139,1
13318,0
517,1
20867,0
10651,1
4253,1
1870,1
5642,1
30035,0
2423,1
2549,1
3743,1
7377,1
28204,0
15992,0
25548,0
2754,1
26383,0
25391,0
24469,0
13552,0
16164,0
16160,0
16206,0
5087,1
9375,1
19811,0
24802,0
18239,0
16199,0
24092,0
4067,1
25893,0
21588,0
18968,0
26849,0
4674,1
4158,1
4249,1
14,1
7586,1
28043,0
8738,1
21234,0
19857,0
22258,0
25902,0
13996,0
27756,0
16659,0
5611,1
17350,0
15115,0
19984,0
5334,1
8463,1
6539,1
19725,0
10238,1
25473,0
28867,0
21527,0
20557,0
14899,0
4963,1
17908,0
11290,1
13356,0
4842,1
1724,1
1038,1
16099,0
19074,0
24371,0
28474,0
5465,1
6053,1
23153,0
4812,1
370,1
18845,0
28049,0
17121,0
30162,0
23319,0
27716,0
28524,0
27043,0
24855,0
19084,0
16116,0
19428,0
29031,0
5104,1
20463,0
19165,0
20868,0
9024,1
26565,0
25992,0
6620,1
20252,0
18309,0
15654,0
13217,0
28,1
6306,1
1558,1
20646,0
316,1
22404,0
23550,0
644,1
24698,0
14710,0
8988,1
9052,1
12776,0
625,1
16870,0
15792,0
16003,0
2023,1
27254,0
3353,1
19795,0
5594,1
22599,0
3593,1
28906,0
16104,0
5469,1
27260,0
13177,0
4561,1
5918,1
2724,1
5735,1
18481,0
10590,1
6807,1
7408,1
6736,1
23753,0
9291,1
27724,0
28622,0
17072,0
11297,1
23265,0
13540,0
5816,1
13115,0
19255,0
23915,0
13864,0
22738,0
28631,0
17651,0
18305,0
2982,1
8527,1
19887,0
10669,1
8795,1
3065,1
12287,0
27157,0
14623,0
11203,1
1678,1
22699,0
1677,1
8452,1
7593,1
17142,0
25529,0
25672,0
29595,0
26847,0
7795,1
3760,1
22423,0
17732,0
28036,0
2728,1
602,1
18001,0
29456,0
12601,0
15335,0
24524,0
9854,1
8722,1
21627,0
22830,0
25112,0
10193,1
3683,1
29857,0
27795,0
12595,0
22876,0
27084,0
2634,1
908,1
9115,1
26701,0
20756,0
22952,0
14260,0
665,1
11956,0
5935,1
16317,0
19689,0
20565,0
21883,0
19394,0
2379,1
16588,0
27754,0
21336,0
2974,1
18423,0
12050,0
24845,0
29931,0
12319,0
576,1
21602,0
23120,0
23456,0
28309,0
2276,1
18040,0
2639,1
23053,0
21322,0
26843,0
5825,1
13191,0
26978,0
30593,0
4865,1
3200,1
25232,0
21733,0
24249,0
25163,0
163,1
14457,0
12233,0
30339,0
13937,0
15395,0
10522,1
30251,0
11189,1
6500,1
7753,1
28626,0
16149,0
2245,1
27927,0
18163,0
26033,0
20024,0
3052,1
7508,1
30533,0
4744,1
17364,0
21709,0
4208,1
23433,0
11802,0
25964,0
16962,0
2960,1
21170,0
482,1
21664,0
5645,1
22808,0
27888,0
29917,0
2111,1
26508,0
14317,0
29138,0
21781,0
12160,0
16081,0
13082,0
7346,1
10443,1
23786,0
7880,1
29880,0
25638,0
24262,0
22852,0
1501,1
4740,1
27984,0
5472,1
17754,0
12360,0
10823,1
21863,0
14673,0
6400,1
19345,0
3229,1
21093,0
12061,0
26426,0
26676,0
26079,0
7047,1
29210,0
24048,0
25084,0
14702,0
18795,0
8230,1
20559,0
2867,1
9847,1
7446,1
12372,0
15613,0
4616,1
3323,1
29447,0
11000,1
6232,1
19311,0
11226,1
20468,0
18977,0
15844,0
18243,0
16839,0
4170,1
850,1
23855,0
15336,0
1289,1
26520,0
6435,1
27372,0
7187,1
30283,0
18774,0
1414,1
5631,1
8071,1
4157,1
21584,0
24002,0
2530,1
1154,1
19385,0
12293,0
16027,0
24889,0
264,1
14467,0
472,1
8814,1
17330,0
450,1
10290,1
9175,1
17417,0
4002,1
17493,0
8751,1
5031,1
13964,0
26919,0
17895,0
8322,1
8798,1
3914,1
1061,1
14686,0
18899,0
21384,0
13484,0
2424,1
18266,0
11253,1
20484,0
12672,0
23750,0
27892,0
14253,0
24047,0
2377,1
3781,1
2759,1
7488,1
17321,0
8368,1
19188,0
21206,0
30597,0
3005,1
4492,1
28115,0
16443,0
23410,0
29603,0
6887,1
9082,1
27690,0
1461,1
22056,0
20073,0
14924,0
20360,0
25542,0
7883,1
20999,0
30657,0
25653,0
8041,1
7095,1
7347,1
15391,0
21973,0
23403,0
13909,0
2292,1
25325,0
1479,1
9958,1
20719,0
26828,0
3604,1
18679,0
24337,0
22681,0
19947,0
11902,0
20164,0
9672,1
252,1
3959,1
3680,1
5220,1
22501,0
7684,1
27951,0
23958,0
28543,0
6371,1
29093,0
3145,1
2042,1
4989,1
27346,0
12747,0
9554,1
1090,1
14027,0
19812,0
4879,1
12684,0
2767,1
10896,1
27200,0
24146,0
24426,0
9240,1
3584,1
4557,1
20897,0
13276,0
12560,0
28529,0
26376,0
19257,0
12405,0
27641,0
18074,0
21149,0
4809,1
7131,1
16558,0
11041,1
4511,1
24795,0
13518,0
9928,1
15016,0
2259,1
6754,1
22344,0
3605,1
19479,0
8459,1
21528,0
21793,0
10357,1
1283,1
1681,1
10709,1
6527,1
26239,0
14218,0
13097,0
21495,0
18105,0
5563,1
11292,1
932,1
25557,0
23896,0
12548,0
14278,0
12239,0
14404,0
11892,0
21041,0
16050,0
5448,1
24716,0
25720,0
30018,0
14204,0
23237,0
29185,0
1245,1
1518,1
26628,0
348,1
447,1
23359,0
4380,1
16368,0
23029,0
9774,1
6969,1
11225,1
11526,0
28202,0
28418,0
27347,0
23800,0
11284,1
15682,0
6413,1
24579,0
15068,0
6268,1
8681,1
21869,0
890,1
6509,1
23068,0
22165,0
4581,1
488,1
550,1
12007,0
5183,1
9622,1
13798,0
11847,0
10513,1
8763,1
26259,0
26457,0
22047,0
28363,0
17974,0
20600,0
26495,0
23125,0
12884,0
11085,1
29746,0
5896,1
20855,0
8435,1
1215,1
29551,0
4692,1
5830,1
26328,0
12156,0
563,1
27049,0
5265,1
7804,1
14011,0
21386,0
9098,1
28069,0
4329,1
23011,0
16813,0
22742,0
15216,0
8155,1
3261,1
1303,1
18514,0
20995,0
8239,1
2578,1
8765,1
21521,0
10155,1
17257,0
7455,1
17134,0
20933,0
29365,0
9573,1
5221,1
4597,1
15978,0
16914,0
28644,0
4536,1
4347,1
11856,0
7825,1
12199,0
3968,1
13581,0
15907,0
30147,0
12476,0
29788,0
14364,0
10819,1
6668,1
10476,1
10194,1
9037,1
25047,0
18750,0
21452,0
15364,0
1393,1
20416,0
391,1
19154,1
13184,0
13354,0
17048,0
11149,1
6466,1
24250,0
29173,0
5278,1
2905,1
27352,0
8076,1
20874,0
24641,0
2104,1
386,1
25817,0
29036,0
17083,0
22440,0
25199,0
14265,0
3623,1
4430,1
13038,0
30386,0
8323,1
30621,0
16739,0
796,1
8011,1
5325,1
15523,0
16838,0
25741,0
25072,0
16172,0
10495,1
554,1
21551,0
20825,0
6357,1
21140,0
3703,1
5518,1
11569,0
19456,0
18803,0
10574,1
515,1
6495,1
23407,0
26821,0
25801,0
14334,0
2513,1
22618,0
6932,1
17249,0
10750,1
3810,1
16067,0
16430,0
22993,0
23929,0
26591,0
22617,0
10325,1
26450,0
11896,0
2862,1
17830,0
27388,0
29564,0
26413,0
23113,0
6238,1
308,1
3372,1
14355,0
19718,0
6845,1
8398,1
24784,0
4202,1
12300,0
27996,0
18051,0
16947,0
18201,0
12561,0
19809,0
13210,0
313,1
6467,1
5867,1
29988,0
12361,0
19079,0
18885,0
28062,0
26486,0
220,1
3268,1
29180,0
5795,1
25994,0
17105,0
28915,0
206,1
12862,0
23121,0
16727,0
16318,0
14044,0
15839,0
2234,1
4311,1
2640,1
17745,0
1631,1
585,1
4705,1
20603,0
18772,0
889,1
28248,0
15619,0
3361,1
17489,0
27213,0
22556,0
27730,0
25274,0
7614,1
24868,0
13084,0
6881,1
7096,1
723,1
14607,0
25415,0
2677,1
9236,1
16301,0
6672,1
24402,0
6732,1
1243,1
24046,0
26793,0
26633,0
798,1
21571,0
13116,0
11832,0
4690,1
14793,0
25345,0
24425,0
1890,1
8347,1
17065,0
20495,0
7787,1
29628,0
26266,0
16555,0
16557,0
2951,1
17826,0
24598,0
3602,1
19391,0
17964,0
16120,0
21008,0
16221,0
20952,0
28230,0
7693,1
10786,1
10065,1
10001,1
8437,1
19855,0
3419,1
17271,0
14688,0
21732,0
26534,0
18911,0
2193,1
19193,0
1362,1
26888,0
22430,0
27751,0
19666,0
22668,0
4487,1
7236,1
30142,0
12392,0
11677,0
8700,1
139,1
5392,1
21190,0
6259,1
5573,1
12221,0
986,1
16814,0
12696,0
16953,0
29565,0
26456,0
14268,0
26529,0
29501,0
19040,0
18557,0
14911,0
24577,0
275,1
20944,0
13517,0
23613,0
13041,0
16162,0
18649,0
7687,1
6457,1
28569,0
7206,1
15100,0
28399,0
27874,0
22205,0
27290,0
1441,1
6708,1
16484,0
21906,0
9684,1
1320,1
18936,0
11713,0
3392,1
23300,0
12532,0
15815,0
13407,0
10552,1
19851,0
3254,1
30628,0
7798,1
29136,0
27600,0
29781,0
27317,0
2976,1
28584,0
18957,0
3907,1
14409,0
16101,0
17927,0
22515,0
10505,1
29870,0
29726,0
4319,1
24632,0
6707,1
18910,0
649,1
3218,1
19904,0
2943,1
30549,0
12413,0
30061,0
17789,0
10545,1
27817,0
3363,1
17677,0
27218,0
2020,1
13202,0
25877,0
5757,1
28407,0
16347,0
27960,0
11898,0
18380,0
12013,0
7044,1
19253,0
18142,0
25142,0
8460,1
3092,1
13090,0
15742,0
2392,1
1498,1
8286,1
16261,0
26792,0
1451,1
3954,1
19264,0
16940,0
7780,1
20733,0
28025,0
7104,1
7995,1
25989,0
6611,1
7709,1
8281,1
13914,0
2290,1
28419,0
15996,0
11092,1
30221,0
20795,0
6055,1
10829,1
19057,0
3661,1
12649,0
18859,0
11138,1
8987,1
3054,1
10851,1
24306,0
5028,1
23411,0
4036,1
25691,0
23729,0
20943,0
22661,0
1238,1
674,1
21290,0
5801,1
30024,0
1573,1
209,1
6333,1
21821,0
21636,0
23908,0
11161,1
25954,0
25594,0
19429,0
9735,1
27296,0
1433,1
10880,1
5388,1
559,1
30525,0
22794,0
21226,0
3520,1
3022,1
27962,0
19878,0
184,1
13978,0
28066,0
5262,1
24017,0
22590,0
1802,1
7590,1
4613,1
2263,1
111,1
29782,0
6246,1
14557,0
23843,0
234,1
12468,0
26094,0
7073,1
19519,0
21982,0
27686,0
9309,1
18694,0
29996,0
29855,0
1748,1
24532,0
17666,0
9085,1
7357,1
30373,0
29300,0
28007,0
18576,0
27316,0
29221,0
17392,0
14731,0
26333,0
13344,0
22839,0
17810,0
24475,0
28583,0
20477,0
28134,0
25872,0
19312,0
13851,0
20960,0
18511,0
28928,0
29604,0
25382,0
3872,1
25610,0
11557,0
9839,1
15425,0
29545,0
7189,1
700,1
2670,1
16171,0
28503,0
16475,0
25774,0
30186,0
6071,1
26154,0
10843,1
23974,0
18262,0
19275,0
20334,0
22234,0
17209,0
17853,0
15679,0
24699,0
3294,1
9807,1
19921,0
30233,0
25898,0
22160,0
4953,1
3420,1
18499,0
5700,1
16904,0
26584,0
5351,1
7973,1
27251,0
8274,1
23628,0
17253,0
10754,1
22997,0
19376,0
0,1
10016,1
17360,0
8721,1
21118,0
27052,0
11575,0
20197,0
16336,0
23840,0
19642,0
20955,0
1725,1
17918,0
24204,0
9559,1
8238,1
16210,0
28246,0
12624,0
13699,0
4769,1
107,1
14145,0
23943,0
4572,1
3635,1
13367,0
25792,0
17725,0
1253,1
17773,0
7274,1
10473,1
29294,0
20529,0
254,1
19078,0
20910,0
9543,1
1758,1
3662,1
5811,1
7029,1
7494,1
676,1
22894,0
17598,0
20903,0
24500,0
3382,1
13651,0
4560,1
19776,0
27972,0
16573,0
1586,1
28417,0
21105,0
11706,0
7138,1
24539,0
12753,0
3841,1
19552,0
8481,1
18087,0
3557,1
15897,0
16016,0
20983,0
26825,0
7093,1
26069,0
27011,0
21665,0
22884,0
14586,0
20351,0
1408,1
25318,0
16343,0
5311,1
17545,0
9072,1
2166,1
259,1
2775,1
442,1
4122,1
25189,0
20151,0
16540,0
14571,0
13832,0
1290,1
21767,0
5555,1
3084,1
24515,0
21526,0
28476,0
8871,1
9785,1
5868,1
24648,0
7649,1
22239,0
831,1
13131,0
16191,0
29852,0
8868,1
19086,0
21280,0
3473,1
6076,1
24857,0
26827,0
9777,1
18995,0
14523,0
10733,1
5055,1
20819,0
18281,0
10172,1
1305,1
19191,0
17610,0
5646,1
30306,0
29438,0
9553,1
8524,1
13837,0
21151,0
13847,0
23016,0
19332,0
502,1
8010,1
25830,0
23802,0
23954,0
28916,0
29490,0
21688,0
3085,1
15517,0
14095,0
27935,0
22251,0
7624,1
3919,1
15565,0
26334,0
26878,0
14968,0
19585,0
4070,1
9575,1
23307,0
17829,0
30364,0
1430,1
7937,1
6370,1
18666,0
972,1
22753,0
25070,0
18228,0
26374,0
6040,1
8411,1
70,1
8981,1
30360,0
12020,0
17863,0
23765,0
6311,1
6528,1
19967,0
2880,1
587,1
16933,0
21107,0
23724,0
25160,0
14331,0
26030,0
1265,1
23432,0
28078,0
10455,1
30255,0
21011,0
7067,1
28279,0
11466,0
7020,1
15531,0
21303,0
25108,0
6477,1
17893,0
2992,1
12896,0
28958,0
8042,1
19005,0
28102,0
24519,0
20389,0
25191,0
27086,0
20627,0
17626,0
19223,0
17210,0
24661,0
6327,1
20000,0
11604,0
16030,0
26292,0
17570,0
17163,0
24714,0
20027,0
17358,0
4686,1
6891,1
10185,1
10349,1
8085,1
22272,0
24940,0
512,1
14865,0
12306,0
9544,1
9428,1
17307,0
4652,1
29427,0
22370,0
23534,0
25013,0
7133,1
4043,1
10047,1
12704,0
16686,0
20968,0
14850,0
24628,0
17658,0
18690,0
9907,1
25935,0
5520,1
16093,0
1625,1
28484,0
18229,0
23272,0
356,1
17119,0
24793,0
13571,0
3352,1
25526,0
16692,0
4610,1
10274,1
26346,0
15739,0
6796,1
24722,0
6164,1
15793,0
157,1
21558,0
28275,0
7235,1
4920,1
3681,1
7721,1
30714,0
6653,1
14590,0
1562,1
18801,0
17259,0
12825,0
1972,1
29991,0
14153,0
25851,0
6954,1
28878,0
26557,0
21745,0
23835,0
11596,0
15266,0
17109,0
23799,0
10664,1
23044,0
20156,0
9262,1
24134,0
8980,1
7957,1
11656,0
24087,0
11979,0
6612,1
16612,0
12328,0
16643,0
28699,0
20030,0
23009,0
6159,1
20746,0
28599,0
30200,0
5062,1
17800,0
2967,1
27745,0
1126,1
5315,1
19971,0
5035,1
30543,0
27160,0
25294,0
7750,1
23024,0
16911,0
25938,0
27866,0
16635,0
5626,1
20405,0
7874,1
22209,0
22359,0
27784,0
5067,1
8204,1
858,1
9509,1
5886,1
29419,0
15543,0
9194,1
21352,0
2624,1
9842,1
18196,0
9290,1
24367,0
29474,0
22994,0
4236,1
